accion_b,action,anonymous,component,origin,target,timecreated,courseid,userid,contextid,eventname,ip
1,created,false,assignsubmission_onlinetext,null,submission,1624404351,2,9,655,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624992316,2,9,656,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625005459,2,9,657,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626817545,2,9,663,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628030102,2,9,673,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624404431,2,9,720,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624404351,2,9,721,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624992316,2,9,722,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625005459,2,9,723,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626817545,2,9,729,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628030102,2,9,739,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628725313,2,10,654,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625276287,2,10,655,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624859292,2,10,656,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625009528,2,10,657,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625648756,2,10,658,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626940082,2,10,662,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626821830,2,10,663,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
2,created,false,assignsubmission_onlinetext,null,submission,3255338922,2,10,664,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627425763,2,10,665,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628644225,2,10,666,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628030445,2,10,673,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628725313,2,10,720,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625276287,2,10,721,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624859292,2,10,722,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625009528,2,10,723,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625648756,2,10,724,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626940082,2,10,728,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626821830,2,10,729,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
2,created,false,assignsubmission_onlinetext,null,submission,3255338922,2,10,730,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627425763,2,10,731,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628644225,2,10,732,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628030445,2,10,739,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624558932,2,11,654,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625266703,2,11,655,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625093908,2,11,656,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625161325,2,11,657,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625797556,2,11,658,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626833293,2,11,662,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626974395,2,11,663,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627582311,2,11,664,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627582404,2,11,665,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628138958,2,11,666,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628184100,2,11,673,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624558932,2,11,720,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625266703,2,11,721,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625093908,2,11,722,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625161325,2,11,723,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625797556,2,11,724,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626833293,2,11,728,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626974395,2,11,729,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627582311,2,11,730,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627582404,2,11,731,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628138958,2,11,732,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628184100,2,11,739,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625276959,2,13,655,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625286078,2,13,656,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625872437,2,13,658,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627073515,2,13,662,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626973267,2,13,663,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627097795,2,13,664,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628290329,2,13,666,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625276959,2,13,721,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625286078,2,13,722,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625872437,2,13,724,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627073515,2,13,728,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626973267,2,13,729,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1627097795,2,13,730,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628290329,2,13,732,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625257950,2,14,655,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624657320,2,14,656,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625804677,2,14,658,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626924164,2,14,662,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
5,created,false,assignsubmission_onlinetext,null,submission,8137648929,2,14,664,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
2,created,false,assignsubmission_onlinetext,null,submission,3255157357,2,14,665,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628223110,2,14,666,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
2,created,false,assignsubmission_onlinetext,null,submission,3257481366,2,14,677,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625257950,2,14,721,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1624657320,2,14,722,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1625804677,2,14,724,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626924164,2,14,728,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
5,created,false,assignsubmission_onlinetext,null,submission,8137648929,2,14,730,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
2,created,false,assignsubmission_onlinetext,null,submission,3255157357,2,14,731,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1628223110,2,14,732,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
2,created,false,assignsubmission_onlinetext,null,submission,3257481366,2,14,743,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
1,created,false,assignsubmission_onlinetext,null,submission,1626972596,2,16,663,\assignsubmission_onlinetext\event\submission_created,192.168.2.60
